"method_name","root","AllPlatforms","Android","Windows","Web","IOS","IncludeLdpiTvdpi","MipmapInODrawable","AntiAliasing","CreateImagesetFolders","Keep","PNG","BMP","GIF","JPG","round","ceil","floor","skipExisting","QualityComp","Scale","Threads","run_time(ms;<)","energy(mWs;<)"
"at.favre.tools.dconvert.arg.Arguments.getSupportedFileTypes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016793848798990524,0.003160646298483326
"at.favre.tools.dconvert.arg.Arguments.getSupportedFileTypes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008970589527015056,-0.001058294777093122
"at.favre.tools.dconvert.arg.Arguments.getSupportedFileTypes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.014565356550209296,0.006968364593875932
"at.favre.tools.dconvert.arg.Arguments.getSupportedFileTypes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0010745812632188471,-0.00012677246406179554
"at.favre.tools.dconvert.arg.Arguments.round",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9028270048710498,0.4319309117803969
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1633195844805315,0.3073717325532043
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.002388709486955025,-0.0002818051998059114
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04906133892755855,0.023471948381931878
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0010540964387224445,0.0019838370865246885
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.07880882742434173,-0.009297378973906326
"at.favre.tools.dconvert.arg.Arguments.round",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.792594244718809,1.8144546865525528
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016840678495086206,0.030518217512304477
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05248684494508011,-0.006192073966175313
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01716506535160249,-0.0261180122263693
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03969183357890541,-0.06039428184315569
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01122087893218126,0.005368298070400254
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07293429312480955,0.13726424856896632
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.012909499185469221,0.024296015347166536
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0017127806482107257,0.003223498008512799
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2806395378511267,-0.03310812029234614
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09581011515339928,0.045837519450255396
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.020109131673986202,-0.0023723512215521915
"at.favre.tools.dconvert.arg.Arguments.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3491011135773301,-0.531185111497442
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.808523292210869,2.300495929692052
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5587176175803672,0.4422926417752138
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04899117576606291,0.09220267503698164
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2876332258980926,0.5413332593599812
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.009754253000814776,-0.0011507465561900604
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.01519070186850608,-0.023113861147737086
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032368292502293,0.4939061143140885
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.177529077177644,-0.1389176116574633
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7765472439028709,-1.1815783974696665
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5334729330898615,1.2748039058353187
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8064440172292292,-0.1514722170091003
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8489920996043312,-1.2918090076182993
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8555898139796366,-1.280660232070599
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.3078214626814728,-1.9575676457789482
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2174456934872373,-1.8222917791677038
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2627715911343228,-0.3933206326035711
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03665487462423205,0.01753644201183593
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5872523269143576,1.1052242493984785
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.09637197150133903,-0.018101288953695976
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.412753540439897,-2.1496168809290905
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.517572692415232,2.602100467099997
"at.favre.tools.dconvert.arg.EOutputCompressionMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.002560719404917,-2.4198521667638886
"at.favre.tools.dconvert.arg.EScaleMode.<init>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8818073738283,5.115878966360313
"at.favre.tools.dconvert.arg.EScaleMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3326250000000003,0.4060066464125688
"at.favre.tools.dconvert.arg.EScaleMode.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.001032455632716052,0.001943108523216192
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7592044281702433,5.192894950429285
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.09973346285293097,-0.0777308902664603
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0011112275923422581,-0.0016908211677950005
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.048635104435510154,-0.0740021797912243
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.0010403722909471992,-0.0015830091909552813
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.07324223914229283,0.03504058580756222
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15779267091269797,0.2969699365627222
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2065863483656211,-0.02437178212598759
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09931969780018506,0.04751657559768571
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16128043615545692,-0.01902687027609601
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030242919059482936,-0.046017006843666386
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029159164763051214,0.01395034104530184
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008324842340772434,-0.0009821135102471576
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.14857477098937238,0.07108121041435751
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3267121748265326,-0.03854348559706139
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003091846377257217,0.0014792025688291966
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1939823326172109,0.3650798270820462
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.17762542092277198,-0.02095515068161713
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0017943061090543498,-0.002730179462425149
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05020328899359131,0.02401828065884429
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2119794973045901,-0.025008032545985964
"at.favre.tools.dconvert.arg.EScalingAlgorithm.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.920713147885235,-2.9225178263088605
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.19537743706093,85.93583053349421
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7302895489585293,0.04026206412831246
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.015614792623190682,-0.0018421368438216335
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0867613011499326,-3.1751732988223127
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.030102325025587507,-0.021299263709889608
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.10496182345866487,0.05021588395565273
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0058395231762772126,0.010990135455499393
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1880268007255288,2.2358975331716926
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.396377645120733,-10.146005781812699
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.958452352106796,-1.177957109880766
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9116416182443229,0.4587237860254147
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8392066036056964,5.343461138494453
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7339151798838675,3.3370544419723798
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5944599978934674,-0.06282595861967588
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.9852128841421557,-6.063818383481546
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5191487742028795,-0.4523343463415744
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.5453169107925646,-3.8729021319955805
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.3301293263742413,-0.9411490729244711
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33596684380417263,0.16073341225880264
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3824463727265641,0.7197740832341237
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.9715259142620813,-0.23258845716704712
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9381190476190503,0.44881534713788135
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getCliArgString",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4810728649928386,2.7874178960126716
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getImplementation",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205918840686862,2.537872923186213
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getImplementation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01906174136844688,0.015089676218190014
"at.favre.tools.dconvert.arg.EScalingAlgorithm.getSupportedForType",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.838,3.4591641059442835
"at.favre.tools.dconvert.arg.ImageType.<init>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.313863374909866,11.960441279766183
"at.favre.tools.dconvert.arg.ImageType.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06271451065891512,-0.007856411648478487
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.050176317143184,1.9376872203605502
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01801868139584678,0.032652962188181194
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.04951864405607912,-0.0058419039479470705
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4769589060261825,0.7066073605465353
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.782070510268881,3.353903342428687
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1021876700717623,-0.11648554519467436
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13020391478672066,0.062292216922817834
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6203170829564266,-0.07318118023987541
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.020882303508648073,-0.03177408574810391
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.23241821020286876,-0.35364279315969444
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.014737568890581311,0.007050754501128811
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.47122498507294286,-0.05559221487469168
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07743308916753498,0.03704557420818753
"at.favre.tools.dconvert.arg.RoundingHandler.<init>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.8652211266756473,7.274447324773623
"at.favre.tools.dconvert.arg.RoundingHandler.round",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36217569898399,8.04936077079685
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.42128919338179965,-0.4020774126331099
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.004005359018303336,-0.006094472329013228
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0750261700493738,-0.11415828524441182
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.08587721690658985,0.041085417692976786
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0011079933423027463,0.0020852724697056025
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6586386271519378,6.885653653789582
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15102750598980721,-0.1745714612973872
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10218717878137061,0.04888843717031704
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22963244613602574,-0.027090618477751016
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056355188106104966,0.026961475067643088
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21338981103634289,0.40160520941847144
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03340354005413941,0.06286633665220415
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12934649097078613,0.2434334813906364
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.17709991137595615,-0.020893154309245737
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13179994075591986,0.06305578840260523
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10095175085413129,0.189993837316018
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.02213027564085506,-0.0026107933102743515
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.001167999764509987,-0.0017772045433558665
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2534814410183757,0.12127070784077154
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.08909585626909579,-0.010510979135347667
"at.favre.tools.dconvert.arg.RoundingHandler.round",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3.068278911475623,-4.668630411963447
"at.favre.tools.dconvert.converters.APlatformConverter.<init>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.095,15.294063598082069
"at.favre.tools.dconvert.converters.APlatformConverter.convert",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.799070210755906,7.424970091795692
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07811060114140553,0.14413459062582729
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006843521430574179,0.012879686447716362
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9905803195767975,1.8642980878862214
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.0033006462835297014,-0.0006199515396578116
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.08897244876104798,0.0425662399433688
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.003482562678238234,-0.00041085124697543994
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22190654051007,8.239312464630757
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2811931602281098,-0.26837008898109166
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006256792965269504,0.0029933777741794803
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06659217599320659,-0.007856133851252771
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3257026743740272,0.15582282358931063
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06233809104201972,0.11732191891493007
"at.favre.tools.dconvert.converters.APlatformConverter.convert",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19807693408278013,0.37278597420818543
